UpdateCount,WinRate
644,40.247678
645,40.123457
646,40.307692
647,40.184049
648,40.061162
649,39.939024
650,40.121581
651,40.121581
652,40.121581
653,40.121581
654,40.000000
655,40.181269
656,40.181269
657,40.060241
658,40.060241
659,40.240240
660,40.240240
661,40.119760
662,40.298507
663,40.476190
664,40.356083
665,40.236686
666,40.236686
667,40.117994
668,40.294118
669,40.294118
670,40.175953
671,40.175953
672,40.175953
673,40.058480
674,40.058480
675,39.941691
676,39.941691
677,39.825581
678,39.825581
679,39.710145
680,39.884393
681,39.884393
682,39.884393
683,39.769452
684,39.769452
685,39.655172
686,39.655172
687,39.828080
688,39.714286
689,39.714286
690,39.601140
691,39.488636
692,39.488636
693,39.376771
694,39.265537
695,39.265537
696,39.154930
697,39.044944
698,38.935574
699,39.106145
700,39.106145
701,38.997214
702,39.166667
703,39.166667
704,39.058172
705,39.058172
706,39.058172
707,38.950276
708,39.118457
709,39.010989
710,38.904110
711,38.904110
712,38.797814
713,38.797814
714,38.964578
715,38.964578
716,38.964578
717,39.130435
718,39.295393
719,39.295393
720,39.459459
721,39.459459
722,39.459459
723,39.353100
724,39.353100
725,39.247312
726,39.247312
727,39.142091
728,39.037433
729,39.037433
730,38.933333
731,38.933333
732,38.829787
733,38.829787
734,38.726790
735,38.726790
736,38.726790
737,38.624339
738,38.786280
739,38.684211
740,38.684211
741,38.684211
742,38.582677
743,38.582677
744,38.743455
745,38.903394
746,38.903394
747,38.802083
748,38.802083
749,38.802083
750,38.701299
751,38.701299
752,38.860104
753,38.860104
754,38.860104
755,39.018088
756,39.018088
757,38.917526
758,39.074550
759,39.074550
760,38.974359
761,39.130435
762,39.130435
763,39.285714
764,39.285714
765,39.185751
766,39.086294
767,39.240506
768,39.393939
769,39.294710
770,39.294710
771,39.447236
772,39.598997
773,39.598997
774,39.598997
775,39.750000
776,39.750000
777,39.750000
778,39.650873
779,39.650873
780,39.650873
781,39.552239
782,39.552239
783,39.552239
784,39.454094
785,39.454094
786,39.356436
787,39.356436
788,39.259259
789,39.162562
790,39.312039
791,39.215686
792,39.215686
793,39.215686
794,39.119804
795,39.119804
796,39.119804
797,39.024390
798,39.024390
799,39.024390
800,39.024390
801,38.929440
802,38.834951
803,38.983051
804,39.130435
805,39.130435
806,39.130435
807,39.036145
808,39.036145
809,39.182692
810,39.088729
811,39.234450
812,39.234450
813,39.140811
814,39.285714
815,39.285714
816,39.192399
817,39.192399
818,39.099526
819,39.099526
820,39.099526
821,39.099526
822,39.007092
823,39.150943
824,39.150943
825,39.294118
826,39.294118
827,39.201878
828,39.201878
829,39.201878
830,39.110070
831,39.110070
832,39.110070
833,39.018692
834,39.018692
835,39.160839
836,39.069767
837,39.211137
838,39.120370
839,39.260970
840,39.400922
841,39.400922
842,39.310345
843,39.220183
844,39.220183
845,39.359268
846,39.359268
847,39.359268
848,39.269406
849,39.269406
850,39.269406
851,39.179954
852,39.179954
853,39.179954
854,39.090909
855,39.090909
856,39.090909
857,39.002268
858,38.914027
859,39.051919
860,38.963964
861,39.101124
862,39.237668
863,39.237668
864,39.237668
865,39.237668
866,39.149888
867,39.149888
868,39.285714
869,39.285714
870,39.420935
871,39.420935
872,39.333333
873,39.467849
874,39.601770
875,39.735099
876,39.867841
877,39.867841
878,40.000000
879,40.131579
880,40.131579
881,40.043764
882,40.043764
883,39.956332
884,39.956332
885,39.956332
886,39.956332
887,39.869281
888,39.869281
889,39.869281
890,39.782609
891,39.696312
892,39.696312
893,39.610390
894,39.610390
895,39.610390
896,39.524838
897,39.524838
898,39.439655
899,39.439655
900,39.569892
901,39.569892
902,39.569892
903,39.484979
904,39.484979
905,39.484979
906,39.400428
907,39.400428
908,39.316239
909,39.316239
910,39.445629
911,39.445629
912,39.445629
913,39.445629
914,39.445629
915,39.361702
916,39.361702
917,39.490446
918,39.406780
919,39.406780
920,39.323467
921,39.451477
922,39.451477
923,39.451477
924,39.451477
925,39.368421
926,39.495798
927,39.495798
928,39.495798
929,39.412998
930,39.412998
931,39.330544
932,39.457203
933,39.457203
934,39.457203
935,39.457203
936,39.375000
937,39.375000
938,39.375000
939,39.293139
940,39.293139
941,39.211618
942,39.337474
943,39.256198
944,39.381443
945,39.381443
946,39.506173
947,39.506173
948,39.425051
949,39.425051
950,39.425051
951,39.425051
952,39.344262
953,39.468303
954,39.591837
955,39.714868
956,39.714868
957,39.634146
958,39.553753
959,39.553753
960,39.676113
961,39.797980
962,39.797980
963,39.797980
964,39.717742
965,39.717742
966,39.839034
967,39.759036
968,39.679359
969,39.679359
970,39.679359
971,39.600000
972,39.600000
973,39.720559
974,39.720559
975,39.641434
976,39.761431
977,39.761431
978,39.682540
979,39.682540
980,39.682540
981,39.801980
982,39.801980
983,39.801980
984,39.723320
985,39.723320
986,39.723320
987,39.644970
988,39.644970
989,39.566929
990,39.566929
991,39.685658
992,39.685658
993,39.607843
994,39.607843
995,39.530333
996,39.453125
997,39.453125
998,39.376218
999,39.494163
1000,39.494163
